Round,Turn,Entity,Bob cash,Pete cash,Ollie cash,Mal cash,Cal cash,Phil cash,Bob net,Pete net,Ollie net,Mal net,Cal net,Phil net,Baltimore & Ohio cash,Boston & Maine cash,Chesapeake & Ohio cash,Illinois Central cash,Erie cash,New York Central cash,Nickel Plate cash,New York New Haven & Hartford cash,Pennsylvania cash,Wabash cash,Baltimore & Ohio np,Boston & Maine np,Chesapeake & Ohio np,Illinois Central np,Erie np,New York Central np,Nickel Plate np,New York New Haven & Hartford np,Pennsylvania np,Wabash np,Baltimore & Ohio val,Boston & Maine val,Chesapeake & Ohio val,Illinois Central val,Erie val,New York Central val,Nickel Plate val,New York New Haven & Hartford val,Pennsylvania val,Wabash val,Baltimore & Ohio pps,Boston & Maine pps,Chesapeake & Ohio pps,Illinois Central pps,Erie pps,New York Central pps,Nickel Plate pps,New York New Haven & Hartford pps,Pennsylvania pps,Wabash pps,Baltimore & Ohio sh,Boston & Maine sh,Chesapeake & Ohio sh,Illinois Central sh,Erie sh,New York Central sh,Nickel Plate sh,New York New Haven & Hartford sh,Pennsylvania sh,Wabash sh,Baltimore & Ohio or,Boston & Maine or,Chesapeake & Ohio or,Illinois Central or,Erie or,New York Central or,Nickel Plate or,New York New Haven & Hartford or,Pennsylvania or,Wabash or,Train 
2,4,New York Central,1042,1095,284,25,330,1268,2565,2602,1993,1444,2380,2500,5,90,71,284,5,70,600,553,3,310,430,110,240,240,300,340,200,20,300,230,133,66,60,91,121,100,82,60,121,110,55,0,0,0,41,43,0,0,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2,5,Illinois Central,1068,1095,284,259,330,1268,2600,2602,1993,1759,2380,2500,5,90,71,284,5,70,600,553,3,310,430,110,240,260,300,340,200,20,300,230,133,66,60,100,121,100,82,60,121,110,55,0,0,35,41,43,0,0,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2,6,Nickel Plate,1068,1149,419,259,411,1268,2600,2674,2173,1759,2488,2500,5,90,71,284,5,70,180,553,3,310,430,110,240,260,300,340,270,20,300,230,133,66,60,100,121,100,91,60,121,110,55,0,0,35,41,43,36,0,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2,7,Boston & Maine,1068,1149,431,259,519,1268,2600,2674,2193,1759,2668,2500,5,90,71,284,5,70,180,553,3,310,430,120,240,260,300,340,270,20,300,230,133,74,60,100,121,100,91,60,121,110,55,20,0,35,41,43,36,0,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2,8,New York New Haven & Hartford,1068,1149,431,399,519,1268,2600,2674,2193,1959,2668,2500,5,90,71,284,5,70,180,123,3,310,430,120,240,260,300,340,270,140,300,230,133,74,60,100,121,100,91,66,121,110,55,20,0,35,41,43,36,20,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2,9,Chesapeake & Ohio,1068,1149,431,399,519,1518,2600,2674,2193,1959,2668,2810,5,90,71,284,5,70,180,123,3,310,430,120,250,260,300,340,270,140,300,230,133,74,66,100,121,100,91,66,121,110,55,20,31,35,41,43,36,20,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3,0,Baltimore & Ohio,1256,1196,478,399,519,1706,2840,2734,2253,1959,2668,3050,5,90,71,284,5,70,180,123,3,310,470,120,250,260,300,340,270,140,300,230,146,74,66,100,121,100,91,66,121,110,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3,1,Pennsylvania,1256,1546,478,399,519,1706,2840,3204,2253,1959,2668,3050,5,90,71,284,5,70,180,123,3,310,470,120,250,260,300,340,270,140,350,230,146,74,66,100,121,100,91,66,133,110,60,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3,2,Erie,1256,1546,478,399,849,1706,2840,3204,2253,1959,3118,3050,5,90,71,284,5,70,180,123,3,310,470,120,250,260,330,340,270,140,350,230,146,74,66,100,133,100,91,66,133,110,60,0,0,0,45,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3,3,Wabash,1256,1546,748,399,849,1706,2840,3204,2633,1959,3118,3050,5,90,71,284,5,70,180,123,3,310,470,120,250,260,330,340,270,140,350,270,146,74,66,100,133,100,91,66,133,121,60,0,0,0,45,0,0,0,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3,4,New York Central,1688,1546,748,399,849,1754,3362,3204,2633,1959,3118,3108,5,90,71,284,5,10,180,123,3,310,470,120,250,260,330,480,270,140,350,270,146,74,66,100,133,110,91,66,133,121,60,0,0,0,45,58,0,0,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3,5,Illinois Central,1719,1546,748,678,849,1754,3403,3204,2633,2328,3118,3108,5,90,71,284,5,10,180,123,3,310,470,120,250,310,330,480,270,140,350,270,146,74,66,110,133,110,91,66,133,121,60,0,0,41,45,58,0,0,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3,6,Nickel Plate,1719,1600,883,678,930,1754,3403,3258,2768,2328,3199,3108,5,90,71,284,5,10,180,123,3,310,470,120,250,310,330,480,270,140,350,270,146,74,66,110,133,110,91,66,133,121,60,0,0,41,45,58,27,0,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3,7,Boston & Maine,1719,1600,895,678,1038,1754,3403,3258,2780,2328,3307,3108,5,90,71,284,5,10,180,123,3,310,470,120,250,310,330,480,270,140,350,270,146,74,66,110,133,110,91,66,133,121,60,12,0,41,45,58,27,0,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3,8,New York New Haven & Hartford,1719,1600,895,818,1038,1754,3403,3258,2780,2468,3307,3108,5,90,71,284,5,10,180,123,3,310,470,120,250,310,330,480,270,140,350,270,146,74,66,110,133,110,91,66,133,121,60,12,0,41,45,58,27,14,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3,9,Chesapeake & Ohio,1719,1600,895,818,1038,2014,3403,3258,2780,2468,3307,3448,5,90,71,284,5,10,180,123,3,310,470,120,260,310,330,480,270,140,350,270,146,74,74,110,133,110,91,66,133,121,60,12,34,41,45,58,27,14,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
